the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000065C2092E31F854C0832C840F84BB4140,186974,0101000020110F0000EC31030E35CF61C1785137532C205041,186560,>1m <=5m,ATBI DATABASE,,1446924306000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238836,3928415,35.464961,-83.877998,Lake Cheoah-Little Tennessee River,,1648.739624,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446924306000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Parking # 1,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1179360000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand,No, ,cert,EPT DNA Barcoding
0101000020E6100000C6E7AE224CDB54C0DB36740940BC4140,187142,0101000020110F00003EB41DBEAAB661C1BC98D258F0205041,186720,>1m <=5m,ATBI DATABASE,,1446924400000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279830,3927950,35.470697,-83.426518,Deep Creek,Deep Creek,2110.923828,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446924400000,GRSM,UNR,,5,,,Deep Creek Trail,Tom Branch Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,872035200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000C57BC7E93EDB54C0D53A11C771BE4140,187144,0101000020110F0000DEE550839FB661C18EE1CD363A235041,186722,>1m <=5m,ATBI DATABASE,,1446924401000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279950,3929850,35.48784,-83.425711,Deep Creek,Deep Creek,2083.899658,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446924401000,GRSM,UNR,,5,,,Deep Creek Trail,Tom Branch Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,869529600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000ED11EB06CADB54C0DDDB9B8930BB4140,187141,0101000020110F0000F1EF90A915B761C1AB0C4A3BD51F5041,186719,>1m <=5m,ATBI DATABASE,,1446924399000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279110,3927048,35.462412,-83.434202,Deep Creek,Deep Creek,1860.184692,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446924399000,GRSM,UNR,,7,,,Deep Creek Horse Trail,Deep Creek Campground Loop 1,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,933638400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,at light, , ,cert,ATBI Aquatic TWiG
0101000020E6100000AD6407F5EADB54C0253A24E5C9BA4140,187139,0101000020110F0000B30343A131B761C18E758A346A1F5041,186717,>1m <=5m,ATBI DATABASE,,1446924398000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,278919,3926705,35.45928,-83.436212,Deep Creek,,1818.994629,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446924398000,GRSM,UNR,,7,,,Noland Divide Trail,Deep Creek Campground Entrance Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,12096000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand, , ,cert,General
0101000020E610000019752CD0DDDB54C0BBD5C33C90BA4140,187140,0101000020110F0000F53A7D7726B761C1768E35162E1F5041,186718,>1m <=5m,ATBI DATABASE,,1446924399000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,278987,3926508,35.45752,-83.435409,Deep Creek,,1944.378174,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446924399000,GRSM,UNR,,7,,,Noland Divide Trail,East Deep Creek Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964310400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,black light trap, , ,cert,General
0101000020E61000004D6BB515A8D654C061EE3733AAE14140,187151,0101000020110F0000CC3B17BBB9B261C16510431007485041,186728,>1m <=5m,ATBI DATABASE,,1446924404000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287187,3960218,35.763,-83.354005,Webb Creek,Warden Branch,1528.995361,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446924404000,GRSM,UNR,,4,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,771638400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand,No,year,cert,Foothills Parkway Sec 8B
0101000020E61000005DDC5D9FADCD54C0745F51C850E34140,187172,0101000020110F0000ED4866A519AB61C1987EE365C1495041,186749,>1m <=5m,ATBI DATABASE,,1446924419000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299904,3961353,35.775896,-83.213718,Cosby Creek,Fletcher Spring Branch,1803.002075,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446924419000,GRSM,UNR,,7,,,Tritt Cemetery Access Trail,Cosby Entrance Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,971740800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,black light trap, , ,cert,ATBI Lepidoptera TWiG
0101000020E6100000A1C08C4074CD54C0EEDA98BD3DE14140,187174,0101000020110F000084A3E1EBE8AA61C1FFA7CC8B95475041,186751,>1m <=5m,ATBI DATABASE,,1446924420000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300180,3959548,35.75969,-83.210216,Cosby Creek,,2127.983887,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446924420000,GRSM,UNR,,6,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,932169600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,at light, , ,cert,ATBI Aquatic TWiG
0101000020E6100000F62FCF9E19C754C0939D357AA0DF4140,187192,0101000020110F000045DD296C83A561C1281FC10DE5455041,186768,>1m <=5m,ATBI DATABASE,,1446924429000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309127,3957951,35.747078,-83.110935,Big Creek,,1965.697266,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446924429000,GRSM,UNR,,7,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,868924800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000D2DA8D6E3FCD54C0148A723EFCDF4140,187175,0101000020110F0000ED6DA50FBCAA61C1E3FD911545465041,186752,>1m <=5m,ATBI DATABASE,,1446924421000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300447,3958453,35.749878,-83.206993,Cosby Creek,,2453.388428,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446924421000,GRSM,UNR,,3,,,Cosby Horse Trail,Cosby Campground Road B,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964483200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,black light (sheet), , ,cert,ATBI Lepidoptera TWiG
0101000020E61000007541241315CA54C00B29B1FE1EDA4140,187176,0101000020110F000035AC18D30BA861C1DB45CF8022405041,186753,>1m <=5m,ATBI DATABASE,,1446924421000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304808,3953271,35.704064,-83.157532,Big Creek,Mc Ginty Creek,3452.769531,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446924421000,GRSM,UNR,,4,,,Swallow Fork Trail,Old Cataloochee Turnpike,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,523152000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand, , ,cert,General
0101000020E61000003402A67660C554C0F351794DE5D04140,187193,0101000020110F00000A5672BF0CA461C1772D08917D365041,186769,>1m <=5m,ATBI DATABASE,,1446924429000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311291,3945132,35.631991,-83.084009,Lower Cataloochee Creek,Cataloochee Creek,2619.234863,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446924429000,GRSM,UNR,,5,,,Cataloochee Horse Trail,Cataloochee Campground Loop Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1179360000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,at light,No, ,cert,EPT DNA Barcoding
0101000020E61000008747F4C8C5C454C06CFB3C25EBD24140,187196,0101000020110F000087C91C6189A361C19EFBDDBB9A385041,186772,>1m <=5m,ATBI DATABASE,,1446924431000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312183,3946867,35.647794,-83.074568,Lower Cataloochee Creek,Cataloochee Creek,2542.352051,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446924431000,GRSM,UNR,,4,,,Cataloochee Horse Trail,Cataloochee Group Camp Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1179360000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,unspecified,No, ,cert,EPT DNA Barcoding
0101000020E6100000F68C2159B0C454C05C25767268D54140,187197,0101000020110F0000B3714D2C77A361C1D35639E3343B5041,186773,>1m <=5m,ATBI DATABASE,,1446924431000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312347,3949022,35.667243,-83.07326,Lower Cataloochee Creek,Cataloochee Creek,2470.140625,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446924431000,GRSM,UNR,,6,,,Lawson Jenkins-Kerr Cemetery Access,Old Cataloochee Turnpike,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,632361600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand, ,month,cert,Inventory & Monitoring
0101000020E6100000094F2D5DACC454C08B64294822D54140,187198,0101000020110F0000DA210ECA73A361C1F40CB289EB3A5041,186774,>1m <=5m,ATBI DATABASE,,1446924432000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312364,3948784,35.665102,-83.073016,Lower Cataloochee Creek,Cataloochee Creek,2468.658691,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446924432000,GRSM,UNR,,4,,,Lawson Jenkins-Kerr Cemetery Access,Old Cataloochee Turnpike,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,933120000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,at light, , ,cert,ATBI Aquatic TWiG
0101000020E61000009E2350CFABC454C0B6F9326A21D54140,187207,0101000020110F0000DDF2915173A361C10E86A9A1EA3A5041,186783,>1m <=5m,ATBI DATABASE,,1446924436000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,312367,3948781,35.665075,-83.072983,Lower Cataloochee Creek,Cataloochee Creek,2468.658691,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446924436000,GRSM,UNR,,4,,,Lawson Jenkins-Kerr Cemetery Access,Old Cataloochee Turnpike,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,778982400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000099743DCC3CC754C04D6BD7B4EDCF4140,187190,0101000020110F0000288B7A4CA1A561C1894321DB7A355041,186766,>1m <=5m,ATBI DATABASE,,1446924428000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308640,3944350,35.624435,-83.113082,Upper Cataloochee Creek,Rough Fork,2759.154297,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446924428000,GRSM,UNR,,3,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Hydropsyche_sparna,Hydropsyche  sparna,19953,Spurious Retreat-maker,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,962841600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Trichoptera, ,Annulipalpia, , ,Hydropsychidae, ,~,by hand, , ,cert,Inventory & Monitoring
