the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000065C2092E31F854C0832C840F84BB4140,160758,0101000020110F0000EC31030E35CF61C1785137532C205041,160448,>1m <=5m,ATBI DATABASE,,1446909411000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238836,3928415,35.464961,-83.877998,Lake Cheoah-Little Tennessee River,,1648.739624,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446909411000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Parking # 1,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1179360000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand,No, ,cert,EPT DNA Barcoding
0101000020E61000004D6BB515A8D654C061EE3733AAE14140,160884,0101000020110F0000CC3B17BBB9B261C16510431007485041,160568,>1m <=5m,ATBI DATABASE,,1446909480000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287187,3960218,35.763,-83.354005,Webb Creek,Warden Branch,1528.995361,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446909480000,GRSM,UNR,,4,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,771638400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand,No,year,cert,Foothills Parkway Sec 8B
0101000020E61000000DA98BDCBFD154C0F1F758E8ADE04140,160893,0101000020110F0000398FEAD18EAE61C1B75A4403FF465041,160577,>1m <=5m,ATBI DATABASE,,1446909487000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294100,3959200,35.7553,-83.277331,Cosby Creek,Indian Camp Creek,2325.277344,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446909487000,GRSM,UNR,,5,,,Old Settlers Trail,Cosby Entrance Road,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,838598400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000D5720FB877CD54C0D7638C6332E14140,160902,0101000020110F0000BFF5A4DDEBAA61C114474CAA89475041,160586,>1m <=5m,ATBI DATABASE,,1446909492000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300160,3959510,35.759343,-83.210428,Cosby Creek,,2137.029297,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446909492000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,835315200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000C94185FA48CD54C0A30E4EEB46E04140,160903,0101000020110F000056C24E2BC4AA61C15A06573B93465041,160587,>1m <=5m,ATBI DATABASE,,1446909492000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300400,3958707,35.752157,-83.207575,Cosby Creek,,2367.416504,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446909492000,GRSM,UNR,,6,,,Low Gap Trail Access,Cosby Campground Road B,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964396800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,black light trap, , ,cert,ATBI
0101000020E61000009D3C4BE1B8CC54C097470D6606DF4140,160906,0101000020110F0000989F46C949AA61C1792BC0D243455041,160589,>1m <=5m,ATBI DATABASE,,1446909493000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301171,3957604,35.742376,-83.19878,Cosby Creek,,2911.371094,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446909493000,GRSM,UNR,,2,,,Low Gap Trail,Cosby Campground Road B,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,840499200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000469FB241D6CD54C0B58B26AD3EDF4140,160897,0101000020110F000070451A283CAB61C1A3F349B67E455041,160581,>1m <=5m,ATBI DATABASE,,1446909489000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299600,3957830,35.744093,-83.216198,Cosby Creek,Rock Creek,2857.007568,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446909489000,GRSM,UNR,,1,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,835660800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000D2DA8D6E3FCD54C0148A723EFCDF4140,160904,0101000020110F0000ED6DA50FBCAA61C1E3FD911545465041,160588,>1m <=5m,ATBI DATABASE,,1446909493000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300447,3958453,35.749878,-83.206993,Cosby Creek,,2453.388428,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446909493000,GRSM,UNR,,3,,,Cosby Horse Trail,Cosby Campground Road B,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,964569600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,at light, , ,cert,ATBI
0101000020E610000000B6C1BE1ACB54C055A976D931D34140,160911,0101000020110F000026EBB20FEAA861C12D867BA1E4385041,160593,>1m <=5m,ATBI DATABASE,,1446909495000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,303230,3947300,35.649952,-83.173503,Upper Cataloochee Creek,Lost Bottom Creek,4567.367188,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446909495000,GRSM,UNR,,4,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1029801600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,unspecified,No,day,cert,Inventory & Monitoring
0101000020E6100000F7F00CEA60CA54C0E6DB9B1CD4D24140,160912,0101000020110F00000A442F3C4CA861C1A5C00FA982385041,160594,>1m <=5m,ATBI DATABASE,,1446909496000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304250,3946960,35.647091,-83.162161,Upper Cataloochee Creek,Lost Bottom Creek,3844.570801,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446909496000,GRSM,UNR,,7,,,Palmer Creek Trail,Balsam Mountain Road (closed Winter),Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,805939200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E61000001D0525585ECA54C08C1B3CF5C3D24140,160913,0101000020110F0000C8C66C0D4AA861C1D6230CC771385041,160595,>1m <=5m,ATBI DATABASE,,1446909496000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304263,3946905,35.646598,-83.162004,Upper Cataloochee Creek,Lost Bottom Creek,3850.288086,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446909496000,GRSM,UNR,,6,,,Palmer Creek Trail,Balsam Mountain Road (closed Winter),Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,722044800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E610000069D5B40CCAC954C07C3810B80CD14140,160915,0101000020110F0000A29C101BCCA761C1F5AC27C1A6365041,160597,>1m <=5m,ATBI DATABASE,,1446909497000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,305050,3945400,35.633194,-83.152953,Upper Cataloochee Creek,Falling Rock Creek,3594.460449,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446909497000,GRSM,UNR,,6,,,Palmer Creek Trail,Balsam Mountain Road (closed Winter),Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1056931200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,unspecified,No,day,cert,Inventory & Monitoring
0101000020E61000006D145F6E69C954C005EF3BF85CD14140,160917,0101000020110F000052B92F0C7AA761C121CC329DFA365041,160599,>1m <=5m,ATBI DATABASE,,1446909498000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,305590,3945660,35.635643,-83.147056,Upper Cataloochee Creek,Palmer Creek,3373.908203,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446909498000,GRSM,UNR,,3,,,Palmer Creek Trail,Balsam Mountain Road (closed Winter),Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,722044800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E61000003402A67660C554C0F351794DE5D04140,160920,0101000020110F00000A5672BF0CA461C1772D08917D365041,160602,>1m <=5m,ATBI DATABASE,,1446909500000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311291,3945132,35.631991,-83.084009,Lower Cataloochee Creek,Cataloochee Creek,2619.234863,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446909500000,GRSM,UNR,,5,,,Cataloochee Horse Trail,Cataloochee Campground Loop Road,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,632361600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, ,month,cert,Inventory & Monitoring
0101000020E61000002FDB95302FCF54C0B372EB12AECA4140,160895,0101000020110F0000DFD8C51B61AC61C1AF83D555FF2F5041,160579,>1m <=5m,ATBI DATABASE,,1446909488000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297290,3940050,35.58343,-83.237251,Straight Fork Raven Fork,Straight Fork Raven Fork,2720.276123,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446909488000,GRSM,UNR,,5,,,Hyatt Ridge Trail,Straight Fork Road,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,777772800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E61000005F09C019BED054C01E5AE99703CE4140,160894,0101000020110F00006D674FE7B3AD61C175247CD07A335041,160578,>1m <=5m,ATBI DATABASE,,1446909487000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,295150,3942990,35.609478,-83.261599,Upper Raven Fork,Enloe Creek,3960.753174,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446909487000,GRSM,UNR,,7,,,Enloe Creek Trail,Straight Fork Road,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,806630400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
0101000020E61000005F1EEEC786D454C07AED46DD56CD4140,160891,0101000020110F00009251A79AEAB061C105464461C6325041,160575,>1m <=5m,ATBI DATABASE,,1446909485000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,289780,3942530,35.604207,-83.320722,Bradley Fork,Taywa Creek,3521.932129,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446909485000,GRSM,UNR,,4,,,Bradley Fork Trail,Newfound Gap Road South,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1055203200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,unspecified,No,day,cert,Inventory & Monitoring
0101000020E6100000A3129716A7D754C0E23AFEBF35CB4140,160883,0101000020110F00001BF5294E92B361C12969AB068D305041,160567,>1m <=5m,ATBI DATABASE,,1446909479000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285310,3940790,35.587571,-83.369569,Upper Oconaluftee River,,3260.996338,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446909479000,GRSM,UNR,,6,,,Kanati Fork Trail,Newfound Gap Road South,Valid,Eccoptura_xanthenes,Eccoptura  xanthenes,13144,Yellow Stone,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,900460800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Plecoptera, ,Systellognatha, , ,Perlidae,Acroneuriinae,Acroneuriini,by hand, , ,cert,Inventory & Monitoring
