the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000006DE071FEC4FB54C0F9A44342BCBF4140,164243,0101000020110F0000F3331EDB3ED261C19CA19BF292245041,163935,>1m <=5m,ATBI DATABASE,,1446911372000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233871,3932222,35.497926,-83.933894,Chilhowee Lake,Parson Branch,1672.392944,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446911372000,GRSM,UNR,,5,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990144000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,ATBI
0101000020E6100000C6E7AE224CDB54C0DB36740940BC4140,164429,0101000020110F00003EB41DBEAAB661C1BC98D258F0205041,164116,>1m <=5m,ATBI DATABASE,,1446911477000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279830,3927950,35.470697,-83.426518,Deep Creek,Deep Creek,2110.923828,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446911477000,GRSM,UNR,,5,,,Deep Creek Trail,Tom Branch Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,872035200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000C57BC7E93EDB54C0D53A11C771BE4140,164430,0101000020110F0000DEE550839FB661C18EE1CD363A235041,164117,>1m <=5m,ATBI DATABASE,,1446911478000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279950,3929850,35.48784,-83.425711,Deep Creek,Deep Creek,2083.899658,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446911478000,GRSM,UNR,,5,,,Deep Creek Trail,Tom Branch Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,869529600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000004D6BB515A8D654C061EE3733AAE14140,164451,0101000020110F0000CC3B17BBB9B261C16510431007485041,164135,>1m <=5m,ATBI DATABASE,,1446911489000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287187,3960218,35.763,-83.354005,Webb Creek,Warden Branch,1528.995361,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446911489000,GRSM,UNR,,4,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,771638400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand,No,year,cert,Foothills Parkway Sec 8B
0101000020E6100000664A28D321D654C08BD35F9BCCE04140,164453,0101000020110F000039B62BB447B261C16D7B38241F475041,164137,>1m <=5m,ATBI DATABASE,,1446911490000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287910,3959450,35.756237,-83.34581,Webb Creek,Redwine Creek,1637.409546,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911490000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,841708800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000022A2D51F7AD154C075A8D45C16E04140,164476,0101000020110F0000ED679A9753AE61C18132CC6A60465041,164158,>1m <=5m,ATBI DATABASE,,1446911505000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294473,3958678,35.750676,-83.273075,Cosby Creek,Maddron Creek,2628.418457,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911505000,GRSM,UNR,,5,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,990057600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,ATBI
0101000020E61000000DA98BDCBFD154C0F1F758E8ADE04140,164475,0101000020110F0000398FEAD18EAE61C1B75A4403FF465041,164157,>1m <=5m,ATBI DATABASE,,1446911505000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294100,3959200,35.7553,-83.277331,Cosby Creek,Indian Camp Creek,2325.277344,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911505000,GRSM,UNR,,5,,,Old Settlers Trail,Cosby Entrance Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,838598400000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000003276ABAF3AD054C002125712BCE14140,164447,0101000020110F000060AB144B44AD61C16DE8DBC419485041,164162,>1m <=5m,ATBI DATABASE,,1446911508000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,296269,3960065,35.763545,-83.253578,Cosby Creek,Cricket Branch,2331.815186,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911508000,GRSM,UNR,,6,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,840412800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000D5720FB877CD54C0D7638C6332E14140,164496,0101000020110F0000BFF5A4DDEBAA61C114474CAA89475041,164179,>1m <=5m,ATBI DATABASE,,1446911517000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300160,3959510,35.759343,-83.210428,Cosby Creek,,2137.029297,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911517000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,802915200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000003D498507C6C754C079F7C0C1F0E04140,164557,0101000020110F00002A807CD915A661C10CDE9EF944475041,164240,>1m <=5m,ATBI DATABASE,,1446911550000,DERV,WATERVILLE,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308200,3959110,35.75734,-83.121458,Big Creek,Leatherwood Branch,2246.479248,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911550000,GRSM,UNR,,4,,,Chestnut Branch Trail,Big Creek Entrance Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,835747200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000008504EF584AC754C05952654DA9DE4140,164564,0101000020110F0000ECF570CEACA561C119480E69E2445041,164247,>1m <=5m,ATBI DATABASE,,1446911553000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308840,3957120,35.739535,-83.113909,Big Creek,,2298.465088,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911553000,GRSM,UNR,,6,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,931824000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000000F467ABE17C854C0B439BF4255DE4140,164556,0101000020110F0000C98BF63F5BA661C1F5489C798A445041,164239,>1m <=5m,ATBI DATABASE,,1446911549000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,307700,3956860,35.73697,-83.126445,Big Creek,Big Creek,2396.123291,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911549000,GRSM,UNR,,3,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,934156800000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000023F8354B8FC854C04DEE0C67BFDD4140,164555,0101000020110F0000DA9492C8C0A661C10C4C48AEED435041,164238,>1m <=5m,ATBI DATABASE,,1446911549000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,307029,3956367,35.732397,-83.133742,Big Creek,Mouse Creek,2583.390625,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911549000,GRSM,UNR,,5,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,934761600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E61000009D3C4BE1B8CC54C097470D6606DF4140,164498,0101000020110F0000989F46C949AA61C1792BC0D243455041,164181,>1m <=5m,ATBI DATABASE,,1446911518000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301171,3957604,35.742376,-83.19878,Cosby Creek,,2911.371094,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911518000,GRSM,UNR,,2,,,Low Gap Trail,Cosby Campground Road B,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,840499200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000469FB241D6CD54C0B58B26AD3EDF4140,164486,0101000020110F000070451A283CAB61C1A3F349B67E455041,164169,>1m <=5m,ATBI DATABASE,,1446911512000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299600,3957830,35.744093,-83.216198,Cosby Creek,Rock Creek,2857.007568,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446911512000,GRSM,UNR,,1,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,866592000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000E1AB65E4ACCF54C0BE3EFDEB05D24140,164480,0101000020110F00005BDB18DECBAC61C1BA61232CAB375041,164163,>1m <=5m,ATBI DATABASE,,1446911508000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,296740,3946430,35.640799,-83.244924,Upper Raven Fork,,4726.726562,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446911508000,GRSM,UNR,,9,,,Hyatt Ridge Trail,Beech Gap Trailhead Parking #2,Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,807408000000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E610000000B6C1BE1ACB54C055A976D931D34140,164503,0101000020110F000026EBB20FEAA861C12D867BA1E4385041,164186,>1m <=5m,ATBI DATABASE,,1446911520000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,303230,3947300,35.649952,-83.173503,Upper Cataloochee Creek,Lost Bottom Creek,4567.367188,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446911520000,GRSM,UNR,,4,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,742521600000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
0101000020E6100000F7F00CEA60CA54C0E6DB9B1CD4D24140,164527,0101000020110F00000A442F3C4CA861C1A5C00FA982385041,164210,>1m <=5m,ATBI DATABASE,,1446911535000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304250,3946960,35.647091,-83.162161,Upper Cataloochee Creek,Lost Bottom Creek,3844.570801,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446911535000,GRSM,UNR,,7,,,Palmer Creek Trail,Balsam Mountain Road (closed Winter),Valid,Epeorus_dispar,Epeorus  dispar,13918,Unequal Flat-headed Mayfly,Insect,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,774835200000,Animalia, ,Arthropoda,Insecta,Pterygota, , ,Protostomia,Ecdysozoa, ,Ephemeroptera, ,Setisura, , ,Heptageniidae, ,~,by hand, , ,cert,Inventory & Monitoring
